date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:44:03	299982/299982	---M--	200	added ('OK')	image/jpeg	etag:%22b860196-493ce-55f189f6b0c80%22	http://www.gokamilk.in/images/banner12.jpg	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/images/banner12.jpg	(from http://www.gokamilk.in/css/style.css)
14:44:03	40073/40073	---M--	200	added ('OK')	image/jpeg	etag:%22b86019b-9c89-55f189ef0fa80%22	http://www.gokamilk.in/images/ghee-goka.jpg	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/images/ghee-goka.jpg	(from http://www.gokamilk.in/products.html)
14:44:05	36938/36938	---M-Z	200	added ('OK')	application/javascript	etag:%22b8601e3-904a-55f182be78400-gzip%22	http://www.gokamilk.in/js/mixitup.js	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/js/mixitup.js	(from http://www.gokamilk.in/products.html)
14:44:05	58735/58735	---M--	200	added ('OK')	image/jpeg	etag:%22b8601a8-e56f-55f189f4c8800%22	http://www.gokamilk.in/images/goka-poly-milk.jpg	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/images/goka-poly-milk.jpg	(from http://www.gokamilk.in/products.html)
14:44:06	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202019%2009:14:04%20GMT	http://www.gokamilk.in/js/bootstrap.min.js	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/js/bootstrap.min.js	(from http://www.gokamilk.in/products.html)
14:44:09	41951/41951	---M--	200	added ('OK')	image/jpeg	etag:%22b8601cf-a3df-55f189f6b0c80%22	http://www.gokamilk.in/images/lassi-goka.jpg	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/images/lassi-goka.jpg	(from http://www.gokamilk.in/products.html)
14:44:10	76770/76770	---M--	200	added ('OK')	image/jpeg	etag:%22b8601a7-12be2-55f189f4c8800%22	http://www.gokamilk.in/images/goka-paneer.jpg	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/images/goka-paneer.jpg	(from http://www.gokamilk.in/products.html)
14:44:11	34043/34043	---M--	200	added ('OK')	image/jpeg	etag:%22b8601b1-84fb-55f18ae8ec800%22	http://www.gokamilk.in/images/img1/potfolio/1.jpg	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/images/img1/potfolio/1.jpg	(from http://www.gokamilk.in/gallery.html)
14:44:12	37930/37930	---M--	200	added ('OK')	image/jpeg	etag:%22b8601c6-942a-55f18af08da00%22	http://www.gokamilk.in/images/img1/potfolio/29.jpg	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/images/img1/potfolio/29.jpg	(from http://www.gokamilk.in/gallery.html)
14:44:14	23033/23033	---M--	200	added ('OK')	image/jpeg	etag:%22b8601c8-59f9-55f18af08da00%22	http://www.gokamilk.in/images/img1/potfolio/4.jpg	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/images/img1/potfolio/4.jpg	(from http://www.gokamilk.in/gallery.html)
